algo,value,runtime_s,nodes_generated,nodes_explored,pruning_ratio,first_opt_node,memory_peak_mb,opt_known,opt_value,opt_time_s,correct,capacity,n,sum_w,timeout,error,class,sample,seed
bb_basic,1944,0.0005576999974437058,41,41,0.0,21,0.00269317626953125,True,1944,0.001369899997371249,True,500,20,218,False,,GreedyTrap,5,3000560
bb_enhanced,1944,0.001510200003394857,41,41,0.0,21,0.00617218017578125,True,1944,0.001369899997371249,True,500,20,218,False,,GreedyTrap,5,3000560
bb_basic,2064,0.0005647000070894137,41,41,0.0,21,0.00269317626953125,True,2064,0.0013642999983858317,True,500,20,233,False,,GreedyTrap,6,3066097
bb_enhanced,2064,0.0015688999992562458,41,41,0.0,21,0.00617218017578125,True,2064,0.0013642999983858317,True,500,20,233,False,,GreedyTrap,6,3066097
bb_basic,1960,0.0005546000029426068,41,41,0.0,21,0.00269317626953125,True,1960,0.0013373999972827733,True,500,20,220,False,,GreedyTrap,7,3131634
bb_enhanced,1960,0.001481900006183423,41,41,0.0,21,0.00617218017578125,True,1960,0.0013373999972827733,True,500,20,220,False,,GreedyTrap,7,3131634
bb_basic,1904,0.0005499000108102337,41,41,0.0,21,0.00269317626953125,True,1904,0.0013467000098899007,True,500,20,213,False,,GreedyTrap,8,3197171
bb_enhanced,1904,0.0015164000069489703,41,41,0.0,21,0.00617218017578125,True,1904,0.0013467000098899007,True,500,20,213,False,,GreedyTrap,8,3197171
bb_basic,1736,0.0005526000022655353,41,41,0.0,21,0.00269317626953125,True,1736,0.001403199988999404,True,500,20,192,False,,GreedyTrap,9,3262708
bb_enhanced,1736,0.0015008000045781955,41,41,0.0,21,0.00617218017578125,True,1736,0.001403199988999404,True,500,20,192,False,,GreedyTrap,9,3262708
bb_basic,1880,0.0005551999929593876,41,41,0.0,21,0.00269317626953125,True,1880,0.0013341999874683097,True,500,20,210,False,,GreedyTrap,10,8355484
bb_enhanced,1880,0.0014708999951835722,41,41,0.0,21,0.00617218017578125,True,1880,0.0013341999874683097,True,500,20,210,False,,GreedyTrap,10,8355484
bb_basic,1792,0.000901999999769032,41,41,0.0,21,0.00269317626953125,True,1792,0.0016660999972373247,True,500,20,199,False,,GreedyTrap,11,8421021
bb_enhanced,1792,0.0017554000078234822,41,41,0.0,21,0.00617218017578125,True,1792,0.0016660999972373247,True,500,20,199,False,,GreedyTrap,11,8421021
bb_basic,1816,0.0005560999998124316,41,41,0.0,21,0.00269317626953125,True,1816,0.001365000003715977,True,500,20,202,False,,GreedyTrap,12,8486558
bb_enhanced,1816,0.0014716000005137175,41,41,0.0,21,0.00617218017578125,True,1816,0.001365000003715977,True,500,20,202,False,,GreedyTrap,12,8486558
bb_basic,1712,0.0006008999916957691,41,41,0.0,21,0.00269317626953125,True,1712,0.0015167999954428524,True,500,20,189,False,,GreedyTrap,13,8552095
bb_enhanced,1712,0.0015330000023823231,41,41,0.0,21,0.00617218017578125,True,1712,0.0015167999954428524,True,500,20,189,False,,GreedyTrap,13,8552095
bb_basic,1808,0.0005550999921979383,41,41,0.0,21,0.00269317626953125,True,1808,0.001364700001431629,True,500,20,201,False,,GreedyTrap,14,8617632
bb_enhanced,1808,0.0014755000011064112,41,41,0.0,21,0.00617218017578125,True,1808,0.001364700001431629,True,500,20,201,False,,GreedyTrap,14,8617632
bb_basic,1752,0.0005508999893208966,41,41,0.0,21,0.00269317626953125,True,1752,0.0013681999989785254,True,500,20,194,False,,GreedyTrap,15,8683169
bb_enhanced,1752,0.0017878999933600426,41,41,0.0,21,0.00617218017578125,True,1752,0.0013681999989785254,True,500,20,194,False,,GreedyTrap,15,8683169
bb_basic,2000,0.000560200001928024,41,41,0.0,21,0.00269317626953125,True,2000,0.0013470999983837828,True,500,20,225,False,,GreedyTrap,16,8748706
bb_enhanced,2000,0.0014942000125302002,41,41,0.0,21,0.00617218017578125,True,2000,0.0013470999983837828,True,500,20,225,False,,GreedyTrap,16,8748706
bb_basic,1736,0.0005491999909281731,41,41,0.0,21,0.00269317626953125,True,1736,0.001359499990940094,True,500,20,192,False,,GreedyTrap,17,8814243
bb_enhanced,1736,0.0015787000011187047,41,41,0.0,21,0.00617218017578125,True,1736,0.001359499990940094,True,500,20,192,False,,GreedyTrap,17,8814243
bb_basic,1872,0.0005572999943979084,41,41,0.0,21,0.00269317626953125,True,1872,0.0013653999922098592,True,500,20,209,False,,GreedyTrap,18,8879780
bb_enhanced,1872,0.0014741000049980357,41,41,0.0,21,0.00617218017578125,True,1872,0.0013653999922098592,True,500,20,209,False,,GreedyTrap,18,8879780
bb_basic,1792,0.0005520999984582886,41,41,0.0,21,0.00269317626953125,True,1792,0.0013644999999087304,True,500,20,199,False,,GreedyTrap,19,8945317
bb_enhanced,1792,0.0015259999927366152,41,41,0.0,21,0.00617218017578125,True,1792,0.0013644999999087304,True,500,20,199,False,,GreedyTrap,19,8945317
bb_basic,2024,0.0008416000055149198,51,51,0.0,26,0.00414276123046875,True,2024,0.0018817999953171238,True,500,25,228,False,,GreedyTrap,0,3655920
bb_enhanced,2024,0.00221060001058504,51,51,0.0,26,0.00826263427734375,True,2024,0.0018817999953171238,True,500,25,228,False,,GreedyTrap,0,3655920
bb_basic,1944,0.000811200006864965,51,51,0.0,26,0.00386810302734375,True,1944,0.001691099998424761,True,500,25,218,False,,GreedyTrap,1,3721457
bb_enhanced,1944,0.002171999993151985,51,51,0.0,26,0.00803375244140625,True,1944,0.001691099998424761,True,500,25,218,False,,GreedyTrap,1,3721457
bb_basic,2072,0.0008027000003494322,51,51,0.0,26,0.00386810302734375,True,2072,0.001686499992501922,True,500,25,234,False,,GreedyTrap,2,3786994
bb_enhanced,2072,0.002077500001178123,51,51,0.0,26,0.00803375244140625,True,2072,0.001686499992501922,True,500,25,234,False,,GreedyTrap,2,3786994
bb_basic,1936,0.0008175999973900616,51,51,0.0,26,0.00386810302734375,True,1936,0.0018571000109659508,True,500,25,217,False,,GreedyTrap,3,3852531
bb_enhanced,1936,0.0021863000001758337,51,51,0.0,26,0.00803375244140625,True,1936,0.0018571000109659508,True,500,25,217,False,,GreedyTrap,3,3852531
bb_basic,2096,0.0008092999923974276,51,51,0.0,26,0.00386810302734375,True,2096,0.001626500001293607,True,500,25,237,False,,GreedyTrap,4,3918068
bb_enhanced,2096,0.002085500003886409,51,51,0.0,26,0.00803375244140625,True,2096,0.001626500001293607,True,500,25,237,False,,GreedyTrap,4,3918068
bb_basic,2032,0.0008248000085586682,51,51,0.0,26,0.00386810302734375,True,2032,0.0016445000073872507,True,500,25,229,False,,GreedyTrap,5,3983605
bb_enhanced,2032,0.002185100005590357,51,51,0.0,26,0.00803375244140625,True,2032,0.0016445000073872507,True,500,25,229,False,,GreedyTrap,5,3983605
bb_basic,2296,0.0010002999915741384,51,51,0.0,26,0.00389862060546875,True,2296,0.0016432999982498586,True,500,25,262,False,,GreedyTrap,6,4049142
bb_enhanced,2296,0.002002699999138713,51,51,0.0,26,0.00806427001953125,True,2296,0.0016432999982498586,True,500,25,262,False,,GreedyTrap,6,4049142
bb_basic,2272,0.0007932000007713214,51,51,0.0,26,0.00389862060546875,True,2272,0.0017125000013038516,True,500,25,259,False,,GreedyTrap,7,4114679
bb_enhanced,2272,0.0019801000016741455,51,51,0.0,26,0.00806427001953125,True,2272,0.0017125000013038516,True,500,25,259,False,,GreedyTrap,7,4114679
bb_basic,1968,0.0008033999911276624,51,51,0.0,26,0.00386810302734375,True,1968,0.001680999994277954,True,500,25,221,False,,GreedyTrap,8,4180216
bb_enhanced,1968,0.0020791000133613124,51,51,0.0,26,0.00803375244140625,True,1968,0.001680999994277954,True,500,25,221,False,,GreedyTrap,8,4180216
bb_basic,2232,0.0007512000011047348,51,51,0.0,26,0.00386810302734375,True,2232,0.00163790000078734,True,500,25,254,False,,GreedyTrap,9,4245753
bb_enhanced,2232,0.0020198000129312277,51,51,0.0,26,0.00803375244140625,True,2232,0.00163790000078734,True,500,25,254,False,,GreedyTrap,9,4245753
bb_basic,2064,0.0008032000041566789,51,51,0.0,26,0.00386810302734375,True,2064,0.0016595000051893294,True,500,25,233,False,,GreedyTrap,10,9666209
bb_enhanced,2064,0.0021604000066872686,51,51,0.0,26,0.00803375244140625,True,2064,0.0016595000051893294,True,500,25,233,False,,GreedyTrap,10,9666209
bb_basic,1984,0.0008170999935828149,51,51,0.0,26,0.00386810302734375,True,1984,0.0016868999955477193,True,500,25,223,False,,GreedyTrap,11,9731746
bb_enhanced,1984,0.0020729000098071992,51,51,0.0,26,0.00803375244140625,True,1984,0.0016868999955477193,True,500,25,223,False,,GreedyTrap,11,9731746
bb_basic,2208,0.0007801999890943989,51,51,0.0,26,0.00386810302734375,True,2208,0.0016679999971529469,True,500,25,251,False,,GreedyTrap,12,9797283
bb_enhanced,2208,0.0021631000126944855,51,51,0.0,26,0.00803375244140625,True,2208,0.0016679999971529469,True,500,25,251,False,,GreedyTrap,12,9797283
bb_basic,2216,0.001326500001596287,51,51,0.0,26,0.00386810302734375,True,2216,0.002064000000245869,True,500,25,252,False,,GreedyTrap,13,9862820
bb_enhanced,2216,0.002042099993559532,51,51,0.0,26,0.00803375244140625,True,2216,0.002064000000245869,True,500,25,252,False,,GreedyTrap,13,9862820
bb_basic,2040,0.0008744000078877434,51,51,0.0,26,0.00386810302734375,True,2040,0.0017695999995339662,True,500,25,230,False,,GreedyTrap,14,9928357
bb_enhanced,2040,0.0020817000040551648,51,51,0.0,26,0.00803375244140625,True,2040,0.0017695999995339662,True,500,25,230,False,,GreedyTrap,14,9928357
bb_basic,2000,0.0008049999887589365,51,51,0.0,26,0.00386810302734375,True,2000,0.0016502999933436513,True,500,25,225,False,,GreedyTrap,15,9993894
bb_enhanced,2000,0.002102999991620891,51,51,0.0,26,0.00803375244140625,True,2000,0.0016502999933436513,True,500,25,225,False,,GreedyTrap,15,9993894
bb_basic,2232,0.0007498999912058935,51,51,0.0,26,0.00386810302734375,True,2232,0.0016839000018080696,True,500,25,254,False,,GreedyTrap,16,59431
bb_enhanced,2232,0.002007399991271086,51,51,0.0,26,0.00803375244140625,True,2232,0.0016839000018080696,True,500,25,254,False,,GreedyTrap,16,59431
bb_basic,2120,0.0008060999971348792,51,51,0.0,26,0.00386810302734375,True,2120,0.0016236000083154067,True,500,25,240,False,,GreedyTrap,17,124968
bb_enhanced,2120,0.0021305999980540946,51,51,0.0,26,0.00803375244140625,True,2120,0.0016236000083154067,True,500,25,240,False,,GreedyTrap,17,124968
bb_basic,2016,0.0008024999988265336,51,51,0.0,26,0.00386810302734375,True,2016,0.0016949999990174547,True,500,25,227,False,,GreedyTrap,18,190505
bb_enhanced,2016,0.0020730999967781827,51,51,0.0,26,0.00803375244140625,True,2016,0.0016949999990174547,True,500,25,227,False,,GreedyTrap,18,190505
bb_basic,1872,0.0008042999979807064,51,51,0.0,26,0.00386810302734375,True,1872,0.0016866000078152865,True,500,25,209,False,,GreedyTrap,19,256042
bb_enhanced,1872,0.002087399989250116,51,51,0.0,26,0.00803375244140625,True,1872,0.0016866000078152865,True,500,25,209,False,,GreedyTrap,19,256042
bb_basic,2456,0.0008925000001909211,61,61,0.0,31,0.00562286376953125,True,2456,0.00197199999820441,True,500,30,282,False,,GreedyTrap,0,2935020
bb_enhanced,2456,0.0024462000001221895,61,61,0.0,31,0.0103607177734375,True,2456,0.00197199999820441,True,500,30,282,False,,GreedyTrap,0,2935020
bb_basic,2312,0.000953099995967932,61,61,0.0,31,0.005218505859375,True,2312,0.0020091000042157248,True,500,30,264,False,,GreedyTrap,1,3000557
bb_enhanced,2312,0.0024850000045262277,61,61,0.0,31,0.01007080078125,True,2312,0.0020091000042157248,True,500,30,264,False,,GreedyTrap,1,3000557
bb_basic,2312,0.0009729000012157485,61,61,0.0,31,0.005218505859375,True,2312,0.0019184999982826412,True,500,30,264,False,,GreedyTrap,2,3066094
bb_enhanced,2312,0.0031851000094320625,61,61,0.0,31,0.01007080078125,True,2312,0.0019184999982826412,True,500,30,264,False,,GreedyTrap,2,3066094
bb_basic,2232,0.0009626999963074923,61,61,0.0,31,0.005157470703125,True,2232,0.001971399993635714,True,500,30,254,False,,GreedyTrap,3,3131631
bb_enhanced,2232,0.0025337999977637082,61,61,0.0,31,0.010009765625,True,2232,0.001971399993635714,True,500,30,254,False,,GreedyTrap,3,3131631
bb_basic,2224,0.0010272999934386462,61,61,0.0,31,0.005157470703125,True,2224,0.00197199999820441,True,500,30,253,False,,GreedyTrap,4,3197168
bb_enhanced,2224,0.0026517000078456476,61,61,0.0,31,0.010009765625,True,2224,0.00197199999820441,True,500,30,253,False,,GreedyTrap,4,3197168
bb_basic,2248,0.0010279999987687916,61,61,0.0,31,0.005157470703125,True,2248,0.0019148999999742955,True,500,30,256,False,,GreedyTrap,5,3262705
bb_enhanced,2248,0.002877699997043237,61,61,0.0,31,0.010009765625,True,2248,0.0019148999999742955,True,500,30,256,False,,GreedyTrap,5,3262705
bb_basic,2280,0.0009340000106021762,61,61,0.0,31,0.00518798828125,True,2280,0.0019220999965909868,True,500,30,260,False,,GreedyTrap,6,3328242
bb_enhanced,2280,0.0024874999944586307,61,61,0.0,31,0.010040283203125,True,2280,0.0019220999965909868,True,500,30,260,False,,GreedyTrap,6,3328242
bb_basic,2344,0.0009226999973179772,61,61,0.0,31,0.0052490234375,True,2344,0.001955900006578304,True,500,30,268,False,,GreedyTrap,7,3393779
bb_enhanced,2344,0.0024415000079898164,61,61,0.0,31,0.010101318359375,True,2344,0.001955900006578304,True,500,30,268,False,,GreedyTrap,7,3393779
bb_basic,2152,0.0011884999985340983,61,61,0.0,31,0.005157470703125,True,2152,0.0019362999883014709,True,500,30,244,False,,GreedyTrap,8,3459316
bb_enhanced,2152,0.0027870000049006194,61,61,0.0,31,0.010009765625,True,2152,0.0019362999883014709,True,500,30,244,False,,GreedyTrap,8,3459316
bb_basic,2520,0.0007999000081326813,61,61,0.0,31,0.00537109375,True,2520,0.0018712000019149855,True,500,30,290,False,,GreedyTrap,9,3524853
bb_enhanced,2520,0.002200200004153885,61,61,0.0,31,0.010223388671875,True,2520,0.0018712000019149855,True,500,30,290,False,,GreedyTrap,9,3524853
bb_basic,2248,0.0010288000048603863,61,61,0.0,31,0.005157470703125,True,2248,0.0019738999981200323,True,500,30,256,False,,GreedyTrap,10,8683165
bb_enhanced,2248,0.0026164000009885058,61,61,0.0,31,0.010009765625,True,2248,0.0019738999981200323,True,500,30,256,False,,GreedyTrap,10,8683165
bb_basic,2208,0.0010514000023249537,61,61,0.0,31,0.005157470703125,True,2208,0.0019468999962555245,True,500,30,251,False,,GreedyTrap,11,8748702
bb_enhanced,2208,0.0027842999988934025,61,61,0.0,31,0.010009765625,True,2208,0.0019468999962555245,True,500,30,251,False,,GreedyTrap,11,8748702
bb_basic,2224,0.001036499990732409,61,61,0.0,31,0.005157470703125,True,2224,0.0019659999961731955,True,500,30,253,False,,GreedyTrap,12,8814239
bb_enhanced,2224,0.0027085999900009483,61,61,0.0,31,0.010009765625,True,2224,0.0019659999961731955,True,500,30,253,False,,GreedyTrap,12,8814239
bb_basic,2184,0.001050599996233359,61,61,0.0,31,0.005157470703125,True,2184,0.0019625999993877485,True,500,30,248,False,,GreedyTrap,13,8879776
bb_enhanced,2184,0.002742299999226816,61,61,0.0,31,0.010009765625,True,2184,0.0019625999993877485,True,500,30,248,False,,GreedyTrap,13,8879776
bb_basic,2288,0.0010883000068133697,61,61,0.0,31,0.00518798828125,True,2288,0.0018894000095315278,True,500,30,261,False,,GreedyTrap,14,8945313
bb_enhanced,2288,0.002629399998113513,61,61,0.0,31,0.010040283203125,True,2288,0.0018894000095315278,True,500,30,261,False,,GreedyTrap,14,8945313
bb_basic,2264,0.0009883000020636246,61,61,0.0,31,0.005218505859375,True,2264,0.001934799991431646,True,500,30,258,False,,GreedyTrap,15,9010850
bb_enhanced,2264,0.002603500004624948,61,61,0.0,31,0.01007080078125,True,2264,0.001934799991431646,True,500,30,258,False,,GreedyTrap,15,9010850
bb_basic,2024,0.0010821000032592565,61,61,0.0,31,0.005157470703125,True,2024,0.001980500004719943,True,500,30,228,False,,GreedyTrap,16,9076387
bb_enhanced,2024,0.00276389998907689,61,61,0.0,31,0.010009765625,True,2024,0.001980500004719943,True,500,30,228,False,,GreedyTrap,16,9076387
bb_basic,2264,0.0009901000012177974,61,61,0.0,31,0.00518798828125,True,2264,0.0019579000072553754,True,500,30,258,False,,GreedyTrap,17,9141924
bb_enhanced,2264,0.0025459999887971207,61,61,0.0,31,0.010040283203125,True,2264,0.0019579000072553754,True,500,30,258,False,,GreedyTrap,17,9141924
bb_basic,2264,0.0010187000007135794,61,61,0.0,31,0.00518798828125,True,2264,0.0019192000036127865,True,500,30,258,False,,GreedyTrap,18,9207461
bb_enhanced,2264,0.0026822000072570518,61,61,0.0,31,0.010040283203125,True,2264,0.0019192000036127865,True,500,30,258,False,,GreedyTrap,18,9207461
bb_basic,2200,0.001059200003510341,61,61,0.0,31,0.005157470703125,True,2200,0.0019708000036189333,True,500,30,250,False,,GreedyTrap,19,9272998
bb_enhanced,2200,0.002669699999387376,61,61,0.0,31,0.010009765625,True,2200,0.0019708000036189333,True,500,30,250,False,,GreedyTrap,19,9272998
bb_basic,500,0.0010258999973302707,221,221,0.0,16,0.00112152099609375,True,500,0.0006859999994048849,True,500,15,983,False,,SubsetSum,0,4684963
bb_enhanced,500,0.022436300001572818,791,791,0.0,421,0.109161376953125,True,500,0.0006859999994048849,True,500,15,983,False,,SubsetSum,0,4684963
bb_basic,500,0.0007363000040641055,150,150,0.0,16,0.001251220703125,True,500,0.0007249000045703724,True,500,15,817,False,,SubsetSum,1,4750500
bb_enhanced,500,0.01291950000450015,461,461,0.0,241,0.061767578125,True,500,0.0007249000045703724,True,500,15,817,False,,SubsetSum,1,4750500
bb_basic,500,0.00016220001270994544,25,25,0.0,16,0.00102996826171875,True,500,0.0007305000035557896,True,500,15,907,False,,SubsetSum,2,4816037
bb_enhanced,500,0.0068872999981977046,275,275,0.0,142,0.03418731689453125,True,500,0.0007305000035557896,True,500,15,907,False,,SubsetSum,2,4816037
bb_basic,500,0.0003308000013930723,68,68,0.0,16,0.00115966796875,True,500,0.0007240000122692436,True,500,15,897,False,,SubsetSum,3,4881574
bb_enhanced,500,0.03012450000096578,1070,1070,0.0,586,0.1471405029296875,True,500,0.0007240000122692436,True,500,15,897,False,,SubsetSum,3,4881574
bb_basic,500,0.00023940000392030925,36,36,0.0,16,0.001708984375,True,500,0.0007760000007692724,True,500,15,532,False,,SubsetSum,4,4947111
bb_enhanced,500,0.004535400003078394,200,200,0.0,105,0.0283660888671875,True,500,0.0007760000007692724,True,500,15,532,False,,SubsetSum,4,4947111
bb_basic,500,0.00016340000729542226,27,27,0.0,16,0.00140380859375,True,500,0.0007153000042308122,True,500,15,726,False,,SubsetSum,5,5012648
bb_enhanced,500,0.005950599996140227,243,243,0.0,126,0.03079986572265625,True,500,0.0007153000042308122,True,500,15,726,False,,SubsetSum,5,5012648
bb_basic,500,0.0009646999969845638,191,191,0.0,16,0.001708984375,True,500,0.0007916999893495813,True,500,15,553,False,,SubsetSum,6,5078185
bb_enhanced,500,0.004959500001859851,202,202,0.0,106,0.02532196044921875,True,500,0.0007916999893495813,True,500,15,553,False,,SubsetSum,6,5078185
bb_basic,500,0.00016930000856518745,26,26,0.0,16,0.00118255615234375,True,500,0.0007118000066839159,True,500,15,865,False,,SubsetSum,7,5143722
bb_enhanced,500,0.055458000002545305,1889,1889,0.0,1059,0.26279449462890625,True,500,0.0007118000066839159,True,500,15,865,False,,SubsetSum,7,5143722
bb_basic,500,0.00027099999715574086,51,51,0.0,16,0.00141143798828125,True,500,0.0007107999990694225,True,500,15,736,False,,SubsetSum,8,5209259
bb_enhanced,500,0.02385579999827314,851,851,0.0,463,0.11864471435546875,True,500,0.0007107999990694225,True,500,15,736,False,,SubsetSum,8,5209259
bb_basic,500,0.0011338999902363867,259,259,0.0,16,0.00115966796875,True,500,0.0007023999933153391,True,500,15,889,False,,SubsetSum,9,5274796
bb_enhanced,500,0.012211100009153597,464,464,0.0,245,0.06097412109375,True,500,0.0007023999933153391,True,500,15,889,False,,SubsetSum,9,5274796
bb_basic,500,0.0014644000038970262,303,303,0.0,16,0.00153350830078125,True,500,0.0009872999944491312,True,500,15,682,False,,SubsetSum,10,5648980
bb_enhanced,500,0.022300000011455268,789,789,0.0,422,0.11011505126953125,True,500,0.0009872999944491312,True,500,15,682,False,,SubsetSum,10,5648980
bb_basic,500,0.0003023999888682738,42,42,0.0,16,0.00115966796875,True,500,0.0009665999969001859,True,500,15,809,False,,SubsetSum,11,5714517
bb_enhanced,500,0.011658000003080815,437,437,0.0,230,0.0592803955078125,True,500,0.0009665999969001859,True,500,15,809,False,,SubsetSum,11,5714517
bb_basic,500,0.0010519000061322004,233,233,0.0,16,0.00139617919921875,True,500,0.0007273000082932413,True,500,15,765,False,,SubsetSum,12,5780054
bb_enhanced,500,0.027324700000463054,963,963,0.0,530,0.13072967529296875,True,500,0.0007273000082932413,True,500,15,765,False,,SubsetSum,12,5780054
bb_basic,500,0.0005640000017592683,120,120,0.0,16,0.00135040283203125,True,500,0.0007360000017797574,True,500,15,815,False,,SubsetSum,13,5845591
bb_enhanced,500,0.023354799996013753,799,799,0.0,410,0.11057281494140625,True,500,0.0007360000017797574,True,500,15,815,False,,SubsetSum,13,5845591
bb_basic,500,0.00026569998590275645,50,50,0.0,16,0.00139617919921875,True,500,0.0007314999966183677,True,500,15,770,False,,SubsetSum,14,5911128
bb_enhanced,500,0.021983800004818477,794,794,0.0,438,0.1079864501953125,True,500,0.0007314999966183677,True,500,15,770,False,,SubsetSum,14,5911128
bb_basic,500,0.000523599999723956,102,102,0.0,16,0.00164031982421875,True,500,0.0007620000105816871,True,500,15,634,False,,SubsetSum,15,5976665
bb_enhanced,500,0.010903500005952083,394,394,0.0,208,0.054656982421875,True,500,0.0007620000105816871,True,500,15,634,False,,SubsetSum,15,5976665
bb_basic,500,0.000595899997279048,129,129,0.0,16,0.00141143798828125,True,500,0.0007279999990714714,True,500,15,763,False,,SubsetSum,16,6042202
bb_enhanced,500,0.025501800002530217,924,924,0.0,523,0.12277984619140625,True,500,0.0007279999990714714,True,500,15,763,False,,SubsetSum,16,6042202
bb_basic,500,0.0003065999917453155,56,56,0.0,16,0.0016937255859375,True,500,0.0007455999875674024,True,500,15,563,False,,SubsetSum,17,6107739
bb_enhanced,500,0.00894880000851117,364,364,0.0,200,0.0536041259765625,True,500,0.0007455999875674024,True,500,15,563,False,,SubsetSum,17,6107739
bb_basic,500,0.00019380000594537705,29,29,0.0,16,0.00139617919921875,True,500,0.0007353000110015273,True,500,15,674,False,,SubsetSum,18,6173276
bb_enhanced,500,0.01241739999386482,418,418,0.0,220,0.05402374267578125,True,500,0.0007353000110015273,True,500,15,674,False,,SubsetSum,18,6173276
bb_basic,500,0.003121999994618818,571,571,0.0,16,0.00124359130859375,True,500,0.0008787999977357686,True,500,15,934,False,,SubsetSum,19,6238813
bb_enhanced,500,0.015219399996567518,544,544,0.0,298,0.0700836181640625,True,500,0.0008787999977357686,True,500,15,934,False,,SubsetSum,19,6238813
bb_basic,500,0.00023350000265054405,35,35,0.0,21,0.00196075439453125,True,500,0.0009135000000242144,True,500,20,734,False,,SubsetSum,0,3964063
bb_enhanced,500,0.01321069999539759,443,443,0.0,226,0.0649871826171875,True,500,0.0009135000000242144,True,500,20,734,False,,SubsetSum,0,3964063
bb_basic,500,0.0007523999956902117,165,165,0.0,21,0.00156402587890625,True,500,0.0008505000005243346,True,500,20,1063,False,,SubsetSum,1,4029600
bb_enhanced,500,0.03014840000832919,968,968,0.0,514,0.1364898681640625,True,500,0.0008505000005243346,True,500,20,1063,False,,SubsetSum,1,4029600
bb_basic,500,0.001450899988412857,301,301,0.0,21,0.0016021728515625,True,500,0.0008496999944327399,True,500,20,1077,False,,SubsetSum,2,4095137
bb_enhanced,500,0.02857409999705851,906,906,0.0,464,0.1245574951171875,True,500,0.0008496999944327399,True,500,20,1077,False,,SubsetSum,2,4095137
bb_basic,500,0.0007481000066036358,158,158,0.0,21,0.00179290771484375,True,500,0.0009248999995179474,True,500,20,1006,False,,SubsetSum,3,4160674
bb_enhanced,500,0.027178700009244494,911,911,0.0,486,0.12667083740234375,True,500,0.0009248999995179474,True,500,20,1006,False,,SubsetSum,3,4160674
bb_basic,500,0.002959199991892092,557,557,0.0,21,0.00189971923828125,True,500,0.0008525999874109402,True,500,20,1103,False,,SubsetSum,4,4226211
bb_enhanced,500,0.030241300002671778,996,996,0.0,534,0.1357574462890625,True,500,0.0008525999874109402,True,500,20,1103,False,,SubsetSum,4,4226211
bb_basic,500,0.0028553999873111024,540,540,0.0,21,0.00133514404296875,True,500,0.0008535999950254336,True,500,20,1297,False,,SubsetSum,5,4291748
bb_enhanced,500,0.03275630000280216,1088,1088,0.0,594,0.14490509033203125,True,500,0.0008535999950254336,True,500,20,1297,False,,SubsetSum,5,4291748
bb_basic,500,0.0003606999962357804,63,63,0.0,21,0.00159454345703125,True,500,0.0008772000001044944,True,500,20,973,False,,SubsetSum,6,4357285
bb_enhanced,500,0.03004920000967104,959,959,0.0,498,0.13581085205078125,True,500,0.0008772000001044944,True,500,20,973,False,,SubsetSum,6,4357285
bb_basic,500,0.00031370000215247273,63,63,0.0,21,0.00144195556640625,True,500,0.0008563000010326505,True,500,20,1168,False,,SubsetSum,7,4422822
bb_enhanced,500,0.018149499999708496,617,617,0.0,315,0.08655548095703125,True,500,0.0008563000010326505,True,500,20,1168,False,,SubsetSum,7,4422822
bb_basic,500,0.00022499999613501132,34,34,0.0,21,0.0015716552734375,True,500,0.0009204999951180071,True,500,20,962,False,,SubsetSum,8,4488359
bb_enhanced,500,0.028989999991608784,955,955,0.0,499,0.1307373046875,True,500,0.0009204999951180071,True,500,20,962,False,,SubsetSum,8,4488359
bb_basic,500,0.0003412999940337613,69,69,0.0,21,0.001220703125,True,500,0.0008501999982399866,True,500,20,895,False,,SubsetSum,9,4553896
bb_enhanced,500,0.015020199993159622,516,516,0.0,265,0.0748138427734375,True,500,0.0008501999982399866,True,500,20,895,False,,SubsetSum,9,4553896
bb_basic,500,0.0011282999912509695,248,248,0.0,21,0.00191497802734375,True,500,0.0009072999964701012,True,500,20,911,False,,SubsetSum,10,4665936
bb_enhanced,500,0.014498600008664653,498,498,0.0,255,0.0630340576171875,True,500,0.0009072999964701012,True,500,20,911,False,,SubsetSum,10,4665936
bb_basic,500,0.000632199997198768,135,135,0.0,21,0.00131988525390625,True,500,0.0008562000002712011,True,500,20,1156,False,,SubsetSum,11,4731473
bb_enhanced,500,0.05456180000328459,1770,1770,0.0,947,0.247283935546875,True,500,0.0008562000002712011,True,500,20,1156,False,,SubsetSum,11,4731473
bb_basic,500,0.0003612000000430271,72,72,0.0,21,0.001617431640625,True,500,0.0008495999936712906,True,500,20,962,False,,SubsetSum,12,4797010
bb_enhanced,500,0.008323900008690543,326,326,0.0,176,0.0404510498046875,True,500,0.0008495999936712906,True,500,20,962,False,,SubsetSum,12,4797010
bb_basic,500,0.0008708000095793977,194,194,0.0,21,0.00182342529296875,True,500,0.0008824999968055636,True,500,20,1006,False,,SubsetSum,13,4862547
bb_enhanced,500,0.0296224999910919,998,998,0.0,539,0.1375579833984375,True,500,0.0008824999968055636,True,500,20,1006,False,,SubsetSum,13,4862547
bb_basic,500,0.0002238999877590686,34,34,0.0,21,0.00171661376953125,True,500,0.0009357999952044338,True,500,20,713,False,,SubsetSum,14,4928084
bb_enhanced,500,0.013175100000808015,438,438,0.0,221,0.06150054931640625,True,500,0.0009357999952044338,True,500,20,713,False,,SubsetSum,14,4928084
